episode,reward,avg reward,tiles,avg tiles,epsilon
2151,204.6594982078879,344.32371271355737,84,128.58,0.05
2152,246.38554216867666,343.9796211153766,114,128.58,0.05
2153,395.2076677316282,343.9316977926929,154,128.71,0.05
2154,-5.198776758410274,339.49195492306814,30,127.7,0.05
2155,158.4615384615425,336.55685704603485,82,126.99,0.05
2156,581.9787985865655,337.59433210673035,191,127.21,0.05
2157,21.405750798723574,333.35700072582875,37,126.04,0.05
2158,295.3488372092929,330.2892125021772,118,125.25,0.05
2159,539.8601398601306,330.32417753714225,182,125.34,0.05
2160,40.3508771929853,324.9956601652814,39,123.7,0.05
2161,55.37848605578092,322.3538614296247,38,122.76,0.05
2162,589.1385767790165,325.9698848785743,183,123.48,0.05
2163,199.6515679442544,321.80327999064104,85,122.33,0.05
2164,-61.685823754790036,317.2861368528083,9,120.73,0.05
2165,481.48148148146936,315.43428500095644,155,120.22,0.05
2166,432.3741007194116,317.94938403284186,145,120.77,0.05
2167,500.61919504643305,319.78890931663955,190,121.55,0.05
2168,471.42857142856246,318.3460043954738,167,121.1,0.05
2169,63.19444444444925,316.8112821732516,46,120.62,0.05
2170,180.00000000000432,317.37913931610876,83,120.71,0.05
2171,726.2548262548108,322.6176325958389,212,121.97,0.05
2172,312.2137404580042,320.5306196736217,107,121.15,0.05
2173,540.8668730650079,321.77683353062565,206,121.79,0.05
2174,65.60509554140614,317.4328844860399,51,120.51,0.05
2175,449.99999999999187,316.38236183795624,153,120.17,0.05
2176,379.5539033457117,318.1847035925018,128,120.58,0.05
2177,193.2551319648142,316.180949179666,98,120.03,0.05
2178,475.1633986927981,318.49172295154034,173,120.81,0.05
2179,589.5424836601156,318.85981659843105,208,120.87,0.05
2180,555.9139784946119,319.2063317986596,182,120.85,0.05
2181,433.33333333332905,323.42480026712803,157,122.11,0.05
2182,474.82993197278296,325.680562273423,168,122.64,0.05
2183,565.5948553054568,327.0173618903075,206,122.96,0.05
2184,430.4659498207799,325.8111179617241,147,122.35,0.05
2185,80.00000000000486,319.78193646706234,53,120.7,0.05
2186,515.094339622633,324.1557714295537,160,121.72,0.05
2187,287.9598662207258,324.9765465623491,115,121.85,0.05
2188,572.2408026755696,329.05869056270217,200,123.06,0.05
2189,46.95340501792477,329.22529301679026,40,123.09,0.05
2190,521.0937499999925,331.41596024651983,158,123.49,0.05
2191,201.3245033112628,327.8751512255786,90,122.47,0.05
2192,141.25874125874586,326.75832687346013,68,122.14,0.05
2193,46.06741573034084,323.399328899616,37,121.05,0.05
2194,51.85185185185604,317.4734029736903,40,119.47,0.05
2195,174.6478873239481,316.15208523676034,77,119.05,0.05
2196,573.4693877550947,316.8660178686366,196,119.28,0.05
2197,148.4472049689463,318.4472641118745,79,119.81,0.05
2198,455.5555555555451,316.14567681028717,154,119.49,0.05
2199,322.49240121579635,319.4495481908662,138,120.6,0.05
2200,251.4376996805162,319.6716174953636,108,120.64,0.05
2201,227.33812949640165,316.6949987903277,89,119.9,0.05
2202,513.6363636363536,316.7354720157324,187,120.0,0.05
2203,326.4705882352955,317.09336786224316,115,120.08,0.05
2204,91.82389937107351,317.735011111273,60,120.33,0.05
2205,313.33333333332234,315.84603961189254,122,119.94,0.05
2206,348.0519480519443,315.46740416283455,137,119.94,0.05
2207,182.68551236749593,311.8609259531763,79,118.81,0.05
2208,443.1309904153249,313.04223585732973,168,119.31,0.05
2209,515.1419558359477,313.8063314720273,193,119.72,0.05
2210,484.6153846153779,312.65614832184417,151,119.34,0.05
2211,227.52613240417415,311.88077673449357,92,119.02,0.05
2212,358.19397993310486,312.4367425078507,136,119.15,0.05
2213,478.0141843971588,313.24737215670035,162,119.17,0.05
2214,535.6877323419924,315.4375828134537,170,119.68,0.05
2215,310.85271317828676,316.77418012067506,105,119.96,0.05
2216,488.0149812734028,315.0609689375585,156,119.71,0.05
2217,530.7189542483511,317.2697978243044,192,120.64,0.05
2218,116.78321678322169,314.38970666945295,61,119.7,0.05
2219,80.12422360248888,312.2042379420228,57,119.08,0.05
2220,672.2419928825502,318.1177841507118,216,120.72,0.05
2221,330.5555555555489,316.14882990234577,123,120.06,0.05
2222,292.85714285713425,314.5325295360454,119,119.53,0.05
2223,532.7272727272594,315.7630280697697,172,119.69,0.05
2224,196.18768328446248,318.43504983015055,100,120.6,0.05
2225,545.6692913385709,320.1722707963416,163,120.81,0.05
2226,199.00332225914096,321.6722377937674,89,121.27,0.05
2227,539.5759717314417,327.96560843258345,179,123.04,0.05
2228,424.7524752475174,326.9631331850588,158,122.88,0.05
2229,149.19093851133155,324.3313676585114,76,122.2,0.05
2230,592.8327645051072,325.00163078743344,201,122.28,0.05
2231,315.84158415841904,323.1471848926833,125,121.69,0.05
2232,304.41176470586964,325.786343862056,108,122.44,0.05
2233,449.8281786941522,326.98134696047305,159,123.0,0.05
2234,228.57142857143415,325.81223258575136,91,122.5,0.05
2235,348.59813084111477,324.75076863868816,141,122.4,0.05
2236,110.98265895954137,321.7709894935166,72,121.71,0.05
2237,150.8361204013428,317.99258599164773,74,120.76,0.05
2238,573.6842105263049,323.0677966769711,191,122.13,0.05
2239,385.71428571427145,326.4615248999675,118,122.9,0.05
2240,151.9685039370127,324.850775156729,63,122.4,0.05
2241,286.20689655171185,323.7291307671974,110,121.98,0.05
2242,301.51515151515366,323.00560632416074,103,121.66,0.05
2243,504.0268456375752,327.28557515506833,178,122.98,0.05
2244,504.4303797468231,328.92093326563577,189,123.51,0.05
2245,217.9012345679046,330.3837739941531,100,124.0,0.05
2246,516.4383561643732,333.91867548408356,179,125.14,0.05
2247,-45.68690095846715,330.9541141668067,15,124.16,0.05
2248,231.10367892975896,332.96997023321273,97,124.71,0.05
2249,273.7024221453318,331.0116302162556,106,124.06,0.05
2250,456.3380281690108,332.86680381101564,155,124.43,0.05
2251,271.8411552346457,333.5386203812832,102,124.61,0.05
2252,477.20588235293513,335.8468237831258,156,125.03,0.05
2253,523.3766233766152,337.12851333957565,191,125.4,0.05
2254,872.3320158102666,345.90382126526237,245,127.55,0.05
2255,188.73239436620167,346.20652982430903,81,127.54,0.05
2256,543.1095406360388,345.81783724480374,181,127.44,0.05
2257,326.2820512820407,348.866600249637,132,128.39,0.05
2258,458.06451612902504,350.4937570388343,171,128.92,0.05
2259,82.4561403508819,345.91971704374185,51,127.61,0.05
2260,48.5148514851522,346.00135678666345,44,127.66,0.05
2261,357.3378839590355,349.02095076569606,133,128.61,0.05
2262,432.60869565216734,347.45565195442754,146,128.24,0.05
2263,285.90604026844625,348.31819667766945,114,128.53,0.05
2264,398.4025559105278,352.9190804743227,154,129.98,0.05
2265,369.7508896797039,351.80177455630496,130,129.73,0.05
2266,509.09090909089764,352.5689426400197,200,130.28,0.05
2267,120.12578616352693,348.7640085511906,69,129.07,0.05
2268,553.4296028880743,349.58401886578577,179,129.19,0.05
2269,389.8648648648657,352.85072306998995,144,130.17,0.05
2270,420.13422818791287,355.252065351869,153,130.87,0.05
2271,576.9759450171717,353.75927653949265,195,130.7,0.05
2272,533.0645161290238,355.96778429620286,156,131.19,0.05
2273,376.635514018688,354.32547070573963,151,130.64,0.05
2274,686.7132867132734,360.53655261745837,222,132.35,0.05
2275,412.02749140892365,360.15682753154766,147,132.29,0.05
2276,214.68531468531927,358.50814164494375,89,131.9,0.05
2277,316.6666666666602,359.7422569919622,138,132.3,0.05
2278,-25.170068027211652,354.7389223247621,20,130.77,0.05
2279,142.10526315789892,350.26455011973997,68,129.37,0.05
2280,536.363636363625,350.0690466984301,180,129.35,0.05
2281,582.539682539672,351.56111019049354,214,129.92,0.05
2282,42.857142857146016,347.24138229933715,42,128.66,0.05
2283,631.0344827586057,347.89577857386865,211,128.71,0.05
2284,243.2343234323364,346.02346230998415,103,128.27,0.05
2285,271.9298245613922,347.94276055559806,105,128.79,0.05
2286,756.0606060605946,350.35242321997765,225,129.44,0.05
2287,583.4532374100637,353.307356931871,189,130.18,0.05
2288,468.2539682539597,352.2674885876549,176,129.94,0.05
2289,407.14285714284847,355.8693831089042,140,130.94,0.05
2290,495.9595959595869,355.6180415685002,176,131.12,0.05
2291,502.6936026935948,358.63173256232346,178,132.0,0.05
2292,166.46706586826818,358.88381580841866,88,132.2,0.05
2293,276.3066202090459,361.18620785320576,105,132.88,0.05
2294,552.0146520146425,366.1878358548336,177,134.25,0.05
2295,-39.501779359431374,364.04633918799993,16,133.64,0.05
2296,51.62454873646588,358.8278907978136,41,132.09,0.05
2297,97.08029197080779,358.31422166783216,53,131.83,0.05
2298,598.4615384615296,359.743281496892,226,132.55,0.05
2299,44.578313253015615,356.96414061726415,35,131.52,0.05
2300,447.8547854785392,358.92831147524436,165,132.09,0.05
2301,202.72108843537862,358.68214106463415,87,132.07,0.05
2302,69.38110749186147,354.2395885031892,51,130.71,0.05
2303,510.7142857142758,356.082025477979,169,131.25,0.05
2304,118.65889212828438,356.3503754055511,74,131.39,0.05
2305,571.378091872783,358.93082299094584,189,132.06,0.05
2306,527.0096463022422,360.7203999734487,193,132.62,0.05
2307,378.41726618703836,362.67771751164423,132,133.15,0.05
2308,672.0588235293969,364.9669958427849,209,133.56,0.05
2309,246.87499999999403,362.28432628442533,107,132.7,0.05
2310,403.3557046979802,361.4717294852513,149,132.68,0.05
2311,529.0322580645089,364.4867907418547,193,133.69,0.05
2312,240.57971014492907,363.31064804397283,93,133.26,0.05
2313,500.64935064934514,363.53699970649467,184,133.48,0.05
2314,320.71197411002095,361.38724212417503,127,133.05,0.05
2315,527.516778523483,363.553882777627,184,133.84,0.05
2316,525.4295532645943,363.9280284975389,181,134.09,0.05
2317,176.81660899654398,360.38900504502084,79,132.96,0.05
2318,-27.00729927007377,358.9510998844879,19,132.54,0.05
2319,763.117870722419,365.78103635568726,226,134.23,0.05
2320,313.55932203388875,362.19420964720064,121,133.28,0.05
2321,552.0146520146417,364.4088006117916,177,133.82,0.05
2322,563.2653061224407,367.1128822444447,194,134.57,0.05
2323,239.9999999999982,364.18560951717205,100,133.85,0.05
2324,676.223776223763,368.9859704465651,221,135.06,0.05
2325,609.2198581560174,369.6214761147395,198,135.41,0.05
2326,24.645892351276643,367.8779018156609,43,134.95,0.05
2327,534.6749226006107,367.8288913243525,203,135.19,0.05
2328,662.8865979381329,370.2102325512587,221,135.82,0.05
2329,584.2105263157769,374.56042842930316,181,136.87,0.05
2330,63.12056737589142,369.263306458011,45,135.31,0.05
2331,289.93710691823003,369.00426168560904,123,135.29,0.05
2332,642.1602787456353,372.3817468260068,212,136.33,0.05
2333,744.9612403100681,375.33307744216586,217,136.91,0.05
2334,488.99676375403305,377.9373307939919,180,137.8,0.05
2335,164.28571428571914,376.0942066284379,73,137.12,0.05
2336,248.75444839856314,377.4719245228282,97,137.37,0.05
2337,662.2377622377544,382.5859409411922,217,138.8,0.05
2338,499.236641221367,381.84146524814287,155,138.44,0.05
2339,177.02702702703203,379.7545926612705,81,138.07,0.05
2340,67.21311475410258,378.90703876944133,50,137.94,0.05
2341,-48.63013698630214,375.55866843406125,14,136.98,0.05
2342,172.44582043343826,374.2679751232441,87,136.82,0.05
2343,283.480825958697,372.0625149264553,129,136.33,0.05
2344,759.6491228070016,374.614702357057,243,136.87,0.05
2345,578.7003610108201,378.22269362148626,187,137.74,0.05
2346,249.99999999999173,375.5583100598424,111,137.06,0.05
2347,522.1498371335434,381.2366774407626,188,138.79,0.05
2348,404.73186119873264,382.97295926345237,157,139.39,0.05
2349,243.19526627218514,382.6678877047209,115,139.48,0.05
2350,221.87499999999733,380.3232574230308,102,138.95,0.05
2351,399.99999999998994,381.6048458706843,140,139.33,0.05
2352,99.35691318328412,377.8263561789878,61,138.38,0.05
2353,386.7924528301763,376.4605144735233,128,137.75,0.05
2354,379.99999999999403,371.5371943154205,167,136.97,0.05
2355,-72.47706422018373,368.9250997295567,8,136.24,0.05
2356,435.5932203389767,367.84993652658596,157,136.0,0.05
2357,521.9931271477652,369.8070472852432,179,136.47,0.05
2358,424.9999999999892,369.4764021239529,146,136.22,0.05
2359,510.75949367087344,373.7594356571528,189,137.6,0.05
2360,191.36690647482507,375.1879562070495,80,137.96,0.05
2361,565.5737704917933,377.2703150723771,202,138.65,0.05
2362,251.68195718653504,375.4610476877208,113,138.32,0.05
2363,-42.12218649517751,372.1807654200846,16,137.34,0.05
2364,562.2073578595247,373.81881343957446,195,137.75,0.05
2365,269.4029850746247,372.81533439352364,97,137.42,0.05
2366,177.37226277372775,369.49814793035205,75,136.17,0.05
2367,337.49999999999676,371.6718900687167,139,136.87,0.05
2368,519.8630136986262,371.33622417682227,179,136.87,0.05
2369,360.2076124567378,371.0396516527411,132,136.75,0.05
2370,842.3728813559189,375.2620381844211,276,137.98,0.05
2371,472.8476821192016,374.22075555544143,171,137.74,0.05
2372,114.87603305785584,370.0388707247298,76,136.94,0.05
2373,164.7058823529465,367.9195744080723,71,136.14,0.05
2374,104.15224913495268,362.0939640322891,58,134.5,0.05
2375,478.9473684210445,362.7631628024103,174,134.77,0.05
2376,303.8461538461441,363.65477119401856,124,135.12,0.05
2377,644.5255474452434,366.9333600018043,202,135.76,0.05
2378,589.3203883495045,373.07826456557154,212,137.68,0.05
2379,359.8540145985393,375.2557520799779,125,138.25,0.05
2380,-21.875000000000778,369.6733657163417,24,136.69,0.05
2381,182.82828282828783,365.6762517192279,83,135.38,0.05
2382,263.94557823129566,367.88713607296927,106,136.02,0.05
2383,18.959107806693332,361.7663823234502,31,134.22,0.05
2384,607.7464788732267,365.41150387785905,199,135.18,0.05
2385,352.29681978798277,366.21517383012497,127,135.4,0.05
2386,214.28571428571263,360.79742491237613,86,134.01,0.05
2387,-86.25429553264539,354.10034958294915,3,132.15,0.05
2388,497.78597785977115,354.3956696790072,161,132.0,0.05
2389,594.5337620578648,356.26957872815734,213,132.73,0.05
2390,265.2482269503437,353.962465038065,102,131.99,0.05
2391,266.7820069204023,351.603349080333,105,131.26,0.05
2392,462.289562289558,354.5615740445459,166,132.04,0.05
2393,411.86440677965186,355.917151910252,148,132.47,0.05
2394,327.79291553133703,353.6749345454189,155,132.25,0.05
2395,582.3529411764591,359.8934817507779,173,133.82,0.05
2396,39.784946236558355,359.77508572577875,38,133.79,0.05
2397,559.9999999999903,364.4042828060707,197,135.23,0.05
2398,545.7564575645679,363.877231997101,173,134.7,0.05
2399,536.0294117646949,368.79174298221767,172,136.07,0.05
2400,544.0677966101608,369.7538730935339,189,136.31,0.05
2401,573.4006734006623,373.4606689431867,199,137.43,0.05
2402,401.7543859649048,376.78440172791704,142,138.34,0.05
2403,252.56410256410393,374.2028998964154,107,137.72,0.05
2404,455.5555555555441,377.5718665306881,159,138.57,0.05
2405,238.6454183266846,374.2445397952271,83,137.51,0.05
2406,493.9597315436206,373.9140406476409,176,137.34,0.05
2407,11.498257839722324,370.2448505641678,31,136.33,0.05
2408,503.70370370369386,368.56129936591077,162,135.86,0.05
2409,-20.68965517241456,365.8856528141867,22,135.01,0.05
2410,495.667870036091,366.80877446756784,163,135.15,0.05
2411,602.4221453287099,367.54267334020983,201,135.23,0.05
2412,555.8441558441472,370.69531779720194,200,136.3,0.05
2413,73.14487632509284,366.42027305395953,47,134.93,0.05
2414,178.40909090909597,364.99724422195015,97,134.63,0.05
2415,615.2777777777637,365.8748542144931,205,134.84,0.05
2416,489.99999999998784,365.520558681847,176,134.79,0.05
2417,19.565217391305843,363.94804476579446,32,134.32,0.05
2418,465.8362989323772,368.8764807478191,157,135.7,0.05
2419,569.3548387096675,366.9388504276915,164,135.08,0.05
2420,422.3367697594376,368.026624904947,150,135.37,0.05
2421,-42.12218649517757,362.0852565198488,17,133.77,0.05
2422,154.23728813559748,357.9949763399803,74,132.57,0.05
2423,177.95527156550008,357.37452905563543,85,132.42,0.05
2424,438.19444444443974,354.9942357378421,154,131.75,0.05
2425,108.19112627986806,349.9839484190807,60,130.37,0.05
2426,294.40993788818923,352.68158887444974,126,131.2,0.05
2427,549.1935483870865,352.8267751323145,160,130.77,0.05
2428,293.65079365079134,349.13441708944106,123,129.79,0.05
2429,637.931034482747,349.6716221711108,213,130.11,0.05
2430,416.24548736461236,353.202871370998,141,131.07,0.05
2431,503.658536585362,355.3400856676693,196,131.8,0.05
2432,322.6804123711246,352.1452870039243,122,130.9,0.05
2433,416.89189189187977,348.8645935197424,151,130.24,0.05
2434,363.3204633204511,347.6078305154066,119,129.63,0.05
2435,124.61538461538885,347.21112721870327,72,129.62,0.05
2436,591.5584415584343,350.63916715030194,210,130.75,0.05
2437,649.1289198606163,350.5080787265306,214,130.72,0.05
2438,590.4761904761793,351.4204742190787,202,131.19,0.05
2439,222.68370607028385,351.8770410095112,99,131.37,0.05
2440,518.1229773462691,356.3861396354329,190,132.77,0.05
2441,223.40425531914565,359.10648355848735,75,133.38,0.05
2442,535.2459016393309,362.73448437054634,153,134.04,0.05
2443,485.3658536585304,364.7533346475447,167,134.42,0.05
2444,577.1929824561292,362.92877324403594,191,133.9,0.05
2445,211.99999999999844,359.26176963392777,77,132.8,0.05
2446,2.552680289369391e-13,356.7617696339278,28,131.97,0.05
2447,571.1409395973066,357.2516806585655,199,132.08,0.05
2448,103.77358490566522,354.24209789563474,52,131.03,0.05
2449,177.41935483871373,353.5843387813,84,130.72,0.05
2450,522.3021582733742,356.5886103640338,172,131.42,0.05
2451,400.0000000000001,356.5886103640339,135,131.37,0.05
2452,360.4316546762537,359.1993577789636,127,132.03,0.05
2453,672.908366533856,362.06051691600044,193,132.68,0.05
2454,318.6046511627783,361.4465634276283,125,132.26,0.05
2455,65.38461538461962,362.8251802236763,42,132.6,0.05
2456,-78.72340425531891,357.6820139777334,5,131.08,0.05
2457,63.26530612245338,353.09473576748024,47,129.76,0.05
2458,432.46753246751933,353.16941109215554,162,129.92,0.05
2459,16.788321167884284,348.22969936712565,31,128.34,0.05
2460,213.79310344827397,348.4539613368602,90,128.44,0.05
2461,410.20408163264733,346.90026444826873,149,127.91,0.05
2462,272.5490196078384,347.10893507248176,113,127.91,0.05
2463,-11.97183098591538,347.4104386275743,24,127.99,0.05
2464,317.8571428571341,344.96693647755046,115,127.19,0.05
2465,670.7641196013175,348.9805478228174,231,128.53,0.05
2466,167.79661016949606,348.8847912967751,78,128.56,0.05
2467,127.10622710623176,346.7808535678375,61,127.78,0.05
2468,19.133574007221718,341.7735591709235,31,126.3,0.05
2469,726.6129032257932,345.43761207861394,204,127.02,0.05
2470,195.88014981273824,338.9726847631821,78,125.04,0.05
2471,434.8837209302264,338.5930451512923,159,124.92,0.05
2472,146.47887323944062,338.90907355310816,69,124.85,0.05
2473,323.4527687296317,340.49654241687495,129,125.43,0.05
2474,447.3684210526167,343.9287041360516,154,126.39,0.05
2475,503.50877192981164,344.17431817113925,170,126.35,0.05
2476,414.2857142857088,345.2787137755349,141,126.52,0.05
2477,615.2777777777638,344.98623607886014,205,126.55,0.05
2478,388.97058823528374,342.982738077718,131,125.74,0.05
2479,463.5179153094387,344.019377084827,172,126.21,0.05
2480,412.1107266435923,348.35923435126296,147,127.44,0.05
2481,307.0512820512777,349.60146434349286,126,127.87,0.05
2482,378.54785478547416,350.74748710903464,144,128.25,0.05
2483,487.4999999999888,355.4328960309675,185,129.79,0.05
2484,406.802721088428,353.4234584531195,145,129.25,0.05
2485,221.19205298013702,352.112410785041,93,128.91,0.05
2486,585.1211072664266,355.82076471484817,197,130.02,0.05
2487,84.90566037735917,357.53236427394825,48,130.47,0.05
2488,677.3279352226568,359.32778384757717,190,130.76,0.05
2489,352.3809523809449,356.906255750808,113,129.76,0.05
2490,706.7796610169357,361.3215700914739,236,131.1,0.05
2491,457.89473684208906,363.2326973906908,158,131.63,0.05
2492,353.23741007193,362.1421758685145,125,131.22,0.05
2493,-15.19434628975346,357.8715883378204,23,129.97,0.05
2494,627.5541795665544,360.86920097817267,234,130.76,0.05
2495,310.7744107744031,358.153415674152,119,130.22,0.05
2496,170.83333333333815,359.4638995451198,77,130.61,0.05
2497,109.15032679739065,354.95540281309377,63,129.27,0.05
2498,312.6506024096415,352.6243442615445,136,128.9,0.05
2499,740.466926070026,354.6687194045977,213,129.31,0.05
2500,138.75432525952033,350.61558469109144,68,128.1,0.05
2501,308.28402366862963,347.9644181937711,137,127.48,0.05
2502,601.4925373134188,349.9617997072562,186,127.92,0.05
2503,619.3675889327994,353.6298345709432,181,128.66,0.05
2504,610.8013937282125,355.18229295266997,203,129.1,0.05
2505,46.757679180890555,353.26341556121196,41,128.68,0.05
2506,121.8543046357664,349.5423612921334,66,127.58,0.05
2507,511.538461538451,354.5427633291207,157,128.84,0.05
2508,193.10344827586613,351.43676077484247,83,128.05,0.05
2509,529.8932384341532,356.9425897109081,174,129.57,0.05
2510,308.49673202614633,355.0708783308087,124,129.18,0.05
2511,521.0526315789355,354.25718319331094,176,128.93,0.05
2512,205.92105263158248,350.75795216118524,91,127.84,0.05
2513,510.89494163423024,355.13545281427656,155,128.92,0.05
2514,366.049382716044,357.0118557323461,150,129.45,0.05
2515,554.7619047618962,356.40669700218734,218,129.58,0.05
2516,25.448028673837328,351.761177288926,34,128.16,0.05
2517,351.2987012986974,355.07851212799983,138,129.22,0.05
2518,632.8767123287545,356.7489162619636,210,129.75,0.05
2519,417.24137931034056,355.2277816679704,149,129.6,0.05
2520,383.2713754646806,354.8371277250228,129,129.39,0.05
2521,271.21212121210925,357.97047080209575,96,130.18,0.05
2522,471.8654434250693,361.14675235499044,186,131.3,0.05
2523,297.4763406939953,362.3419630462754,125,131.7,0.05
2524,552.9968454258594,363.48998705608955,205,132.21,0.05
2525,807.8498293515178,370.486574086806,265,134.26,0.05
2526,247.5177304964475,370.0176520128885,97,133.97,0.05
2527,356.4564564564466,368.0902810935822,150,133.87,0.05
2528,392.53731343283033,369.0791462914026,164,134.28,0.05
2529,259.99999999998585,365.29983594657494,98,133.13,0.05
2530,266.88311688310785,363.80621224176,111,132.83,0.05
2531,603.5714285714149,364.80534116162045,196,132.83,0.05
2532,451.2820512820462,366.09135755072964,171,133.32,0.05
2533,329.82456140350394,365.2206842458459,144,133.25,0.05
2534,444.7761194029711,366.03524080667114,144,133.5,0.05
2535,404.6728971962529,368.83581593247976,161,134.39,0.05
2536,240.1360544217612,365.32159206111305,99,133.28,0.05
2537,242.19269102989054,361.2522297728058,102,132.16,0.05
2538,19.453924914675067,355.54200711719074,34,130.48,0.05
2539,637.0242214532777,359.6854122710206,211,131.6,0.05
2540,59.09090909091354,355.0950915884671,41,130.11,0.05
2541,421.42857142856326,357.07533474956125,145,130.81,0.05
2542,597.5088967971432,357.6979647011394,195,131.23,0.05
2543,497.0588235294022,357.81489439984813,202,131.58,0.05
2544,18.541033434652242,352.22837490963343,38,130.05,0.05
2545,329.48717948717206,353.40324670450514,133,130.61,0.05
2546,290.24390243901036,356.3056857288952,111,131.44,0.05
2547,634.1772151898633,356.93604848482073,230,131.75,0.05
2548,206.89655172413737,357.96727815300545,87,132.1,0.05
2549,687.6712328766982,363.0697969333853,229,133.55,0.05
2550,373.35423197491014,361.58031767040063,150,133.33,0.05
2551,357.56457564574646,361.1559634268581,123,133.21,0.05
2552,540.9395973154293,362.9610428532498,190,133.84,0.05
2553,419.7132616487322,360.42909180439864,144,133.35,0.05
2554,190.9090909090956,359.1521362018618,79,132.89,0.05
2555,592.5925925925831,364.42421597394144,185,134.32,0.05
2556,697.0479704796924,372.1819297212915,215,136.42,0.05
2557,150.85910652921402,373.0578677253592,72,136.67,0.05
2558,167.92452830189157,370.4124376837028,69,135.74,0.05
2559,350.3311258278046,373.747865730302,135,136.78,0.05
2560,-66.99669966996755,370.9399676991197,9,135.97,0.05
2561,606.0931899641483,372.8988587824348,195,136.43,0.05
2562,686.4768683273919,377.03813726963034,219,137.49,0.05
2563,722.3938223938088,384.38179380342757,212,139.37,0.05
2564,132.3232323232368,382.52645469808857,68,138.9,0.05
2565,724.6268656716283,383.06508215879165,220,138.79,0.05
2566,371.4285714285571,385.1014017713822,131,139.32,0.05
2567,131.5789473684256,385.14612897400417,64,139.35,0.05
2568,478.7781350482236,389.74257458441417,179,140.83,0.05
2569,629.8245614034921,388.7746911661912,207,140.86,0.05
2570,798.6013986013843,394.8019036540776,255,142.63,0.05
2571,315.80756013745656,393.6111420461499,120,142.24,0.05
2572,178.74564459930747,393.93380975974856,79,142.34,0.05
2573,179.41176470588763,392.49339971951116,75,141.8,0.05
2574,507.38255033556084,393.09354101234067,180,142.06,0.05
2575,339.0243902438898,391.4486971954814,143,141.79,0.05
2576,-45.6521739130442,386.8493183134939,14,140.52,0.05
2577,644.4794952681252,387.14133548839743,235,140.82,0.05
2578,509.1954022988416,388.343583629033,210,141.61,0.05
2579,620.6896551724011,389.91530102766257,207,141.96,0.05
2580,339.44636678200567,389.18865742904677,126,141.75,0.05
2581,687.9999999999915,392.998144608534,196,142.45,0.05
2582,172.40143369176087,390.9366803975968,73,141.74,0.05
2583,301.33779264213,389.07505832401824,119,141.08,0.05
2584,19.85018726591926,385.2055329857931,31,139.94,0.05
2585,627.5641025640924,389.26925348163275,226,141.27,0.05
2586,617.1717171717053,389.5897595806855,212,141.42,0.05
2587,376.03833865814477,392.5010863634933,147,142.41,0.05
2588,142.33128834356248,387.15111989470245,78,141.29,0.05
2589,93.65079365079697,384.56381830740094,60,140.76,0.05
2590,-51.72413793103524,376.9787803179213,13,138.53,0.05
2591,59.851301115246244,372.9983459606527,42,137.37,0.05
2592,524.9999999999894,374.7159718599334,174,137.86,0.05
2593,410.7142857142802,378.9750581799737,139,139.02,0.05
2594,852.7272727272565,381.2267891115808,261,139.29,0.05
2595,-6.515580736543642,378.0538891964713,32,138.42,0.05
2596,502.60586319217487,381.3716144950597,183,139.48,0.05
2597,471.92982456139544,384.9994094726997,162,140.47,0.05
2598,-34.91124260355109,381.5237910225678,20,139.31,0.05
2599,515.384615384604,379.27296791571354,174,138.92,0.05
2600,692.6829268292553,384.8122539314109,192,140.16,0.05
2601,71.53284671532943,382.44474216187785,45,139.24,0.05
2602,430.74433656957603,380.7372601544394,163,139.01,0.05
2603,561.1295681062995,380.1548799461744,198,139.18,0.05
2604,165.10067114094429,375.6978727203017,78,137.93,0.05
2605,514.0939597315348,380.3712355258082,182,139.34,0.05
2606,566.6666666666579,384.8193591461171,187,140.55,0.05
2607,583.8487972508518,385.5424625032411,198,140.96,0.05
2608,259.06040268455314,386.20203204732803,106,141.19,0.05
2609,276.62337662337023,383.66933342922016,115,140.6,0.05
2610,318.0602006689,383.7649681156478,124,140.6,0.05
2611,594.1580756013665,384.49602255587195,200,140.84,0.05
2612,377.2727272727187,386.20953930228336,146,141.39,0.05
2613,447.3684210526189,385.57427409646726,154,141.38,0.05
2614,-49.19786096256755,381.42180165968125,17,140.05,0.05
2615,451.4018691588693,380.38820130365093,176,139.63,0.05
2616,348.16053511705877,383.6153263680831,133,140.62,0.05
2617,563.5220125786022,385.7375594808821,209,141.33,0.05
2618,-50.87719298245651,378.9000204277701,13,139.36,0.05
2619,685.156249999987,381.5791691346665,198,139.85,0.05
2620,420.6896551724067,381.95335193174367,150,140.06,0.05
2621,277.77777777777,382.0190084974003,117,140.27,0.05
2622,611.8055555555441,383.418409618705,204,140.45,0.05
2623,608.7719298245479,386.53136551001063,201,141.21,0.05
2624,301.4598540145859,384.0159955958979,108,140.24,0.05
2625,581.672025723464,381.7542175596175,210,139.69,0.05
2626,259.3749999999863,381.8727902546528,91,139.63,0.05
2627,520.8053691275088,383.51627938136335,181,139.94,0.05
2628,420.5047318611861,383.79595356564687,163,139.93,0.05
2629,533.0645161290216,386.5265987269373,156,140.51,0.05
2630,92.72727272727761,384.785040285379,52,139.92,0.05
2631,313.6690647481871,381.88601664714673,114,139.1,0.05
2632,308.56031128403345,380.45879924716667,104,138.43,0.05
2633,519.8630136986222,382.3591837701179,180,138.79,0.05
